cdm_manifest,cdm_entity_name,cdm_source_file,description,dbt_schema_name,dbt_model_name,primary_key
Cloud for Sustainability Shared Data Model CDM manifest,FacilityCapacityDimension,FacilityCapacityDimension.1.0.cdm.json/FacilityCapacityDimension,The dimension of the facility based on which the water usage intensity factors are defined such as area.,cloudfor_sustainability_shared_data_model_cd_mmanifest,facility_capacity_dimension,facilitycapacitydimensionId
Cloud for Sustainability Shared Data Model CDM manifest,FacilityItemProduction,FacilityItemProduction.1.0.cdm.json/FacilityItemProduction,Entity used to record the production quantity of an item in a facility for a specified period. ,cloudfor_sustainability_shared_data_model_cd_mmanifest,facility_item_production,facilityitemproductionId
Cloud for Sustainability Shared Data Model CDM manifest,FacilityType,FacilityType.1.0.cdm.json/FacilityType,"Entity used for classifying the type of facility, as defined in the reporting company.",cloudfor_sustainability_shared_data_model_cd_mmanifest,facility_type,facilitytypeId
Cloud for Sustainability Shared Data Model CDM manifest,IndustrialProcessType,IndustrialProcessType.1.0.cdm.json/IndustrialProcessType,"Entity to store process classifications for various industrial processes, such as extraction and manufacturing processes.",cloudfor_sustainability_shared_data_model_cd_mmanifest,industrial_process_type,industrialprocesstypeId
Cloud for Sustainability Shared Data Model CDM manifest,Industry,Industry.1.0.cdm.json/Industry,Parent level of the industry classification which contains an ID and name.,cloudfor_sustainability_shared_data_model_cd_mmanifest,industry,industryId
Cloud for Sustainability Shared Data Model CDM manifest,IndustryClassification,IndustryClassification.1.0.cdm.json/IndustryClassification,"Combination of the Industry parent-level industry classification and the Subindustry child-level industry classification, both defined on the company profile.",cloudfor_sustainability_shared_data_model_cd_mmanifest,industry_classification,industryclassificationId
Cloud for Sustainability Shared Data Model CDM manifest,Material,Material.1.0.cdm.json/Material,"Entity used for classifying the type of material, as defined in the reporting company.",cloudfor_sustainability_shared_data_model_cd_mmanifest,material,materialId
Cloud for Sustainability Shared Data Model CDM manifest,OrganizationalProfile,OrganizationalProfile.1.0.cdm.json/OrganizationalProfile,"The base information of the organization, for which the solution is built.",cloudfor_sustainability_shared_data_model_cd_mmanifest,organizational_profile,organizationalprofileId
Cloud for Sustainability Shared Data Model CDM manifest,MonthlyRevenue,MonthlyRevenue.1.0.cdm.json/MonthlyRevenue,Captures revenue of an organizational unit by year and month in the company currency.,cloudfor_sustainability_shared_data_model_cd_mmanifest,monthly_revenue,
Cloud for Sustainability Shared Data Model CDM manifest,ReportingPeriod,ReportingPeriod.1.0.cdm.json/ReportingPeriod,Entity used to track reporting periods created for each reporting year.,cloudfor_sustainability_shared_data_model_cd_mmanifest,reporting_period,reportingperiodId
